filename	error
YuhiZyrD5GY8_400.000_410.000.wav	[0;31mERROR:[0m [youtube] uhiZyrD5GY8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YujhtWZWBVhc_40.000_50.000.wav	[0;31mERROR:[0m [youtube] ujhtWZWBVhc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YukZTGxi7y_8_300.000_310.000.wav	[0;31mERROR:[0m [youtube] ukZTGxi7y_8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yum-J-GjXCBs_11.000_21.000.wav	[0;31mERROR:[0m [youtube] um-J-GjXCBs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YuqlR1sCJNeY_120.000_130.000.wav	[0;31mERROR:[0m [youtube] uqlR1sCJNeY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YuuE5RI6mSpQ_380.000_390.000.wav	[0;31mERROR:[0m [youtube] uuE5RI6mSpQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yv1E8tFXZBsE_220.000_230.000.wav	[0;31mERROR:[0m [youtube] v1E8tFXZBsE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yv1N8ERROiYo_190.000_200.000.wav	[0;31mERROR:[0m [youtube] v1N8ERROiYo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yv1PNdWMsQPU_420.000_430.000.wav	[0;31mERROR:[0m [youtube] v1PNdWMsQPU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yv1YhFkKVC-A_100.000_110.000.wav	[0;31mERROR:[0m [youtube] v1YhFkKVC-A: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yv3_BoF7KX34_50.000_60.000.wav	[0;31mERROR:[0m [youtube] v3_BoF7KX34: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yv86iRzv2nE4_60.000_70.000.wav	[0;31mERROR:[0m [youtube] v86iRzv2nE4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvGCgNgBEvf8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] vGCgNgBEvf8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvGPthU11nw4_210.000_220.000.wav	[0;31mERROR:[0m [youtube] vGPthU11nw4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvIH6L9HQ7xs_120.000_130.000.wav	[0;31mERROR:[0m [youtube] vIH6L9HQ7xs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvIUbIpgZWCM_30.000_40.000.wav	[0;31mERROR:[0m [youtube] vIUbIpgZWCM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvVInJICyiq8_21.000_31.000.wav	[0;31mERROR:[0m [youtube] vVInJICyiq8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvXbdDRZshao_200.000_210.000.wav	[0;31mERROR:[0m [youtube] vXbdDRZshao: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yva3zblFTSPY_110.000_120.000.wav	[0;31mERROR:[0m [youtube] va3zblFTSPY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yvbzwd9-ORTk_120.000_130.000.wav	[0;31mERROR:[0m [youtube] vbzwd9-ORTk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yvc7__0Mus5w_50.000_60.000.wav	[0;31mERROR:[0m [youtube] vc7__0Mus5w: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvhOZvJD7tvY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] vhOZvJD7tvY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvjR2qLg6sAQ_10.000_20.000.wav	[0;31mERROR:[0m [youtube] vjR2qLg6sAQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvlyP8itDrlM_140.000_150.000.wav	[0;31mERROR:[0m [youtube] vlyP8itDrlM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvoErPz9n5Qw_260.000_270.000.wav	[0;31mERROR:[0m [youtube] voErPz9n5Qw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvpPtHXOV3NM_30.000_40.000.wav	[0;31mERROR:[0m [youtube] vpPtHXOV3NM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvrtvxXQuYSQ_40.000_50.000.wav	[0;31mERROR:[0m [youtube] vrtvxXQuYSQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvuUVPzd2FXw_160.000_170.000.wav	[0;31mERROR:[0m [youtube] vuUVPzd2FXw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YvvPsGYayQBM_0.000_7.000.wav	[0;31mERROR:[0m [youtube] vvPsGYayQBM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yvyxdv87MK5w_110.000_120.000.wav	[0;31mERROR:[0m [youtube] vyxdv87MK5w: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yw49Ofu_BG0s_180.000_190.000.wav	[0;31mERROR:[0m [youtube] w49Ofu_BG0s: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yw7g2o_3Wbhg_0.000_10.000.wav	[0;31mERROR:[0m [youtube] w7g2o_3Wbhg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwGRv5EM4ILo_560.000_570.000.wav	[0;31mERROR:[0m [youtube] wGRv5EM4ILo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwKnzoSi0SuQ_10.000_20.000.wav	[0;31mERROR:[0m [youtube] wKnzoSi0SuQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwLSwITeynUM_290.000_300.000.wav	[0;31mERROR:[0m [youtube] wLSwITeynUM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwMRmtEWGdJE_60.000_70.000.wav	[0;31mERROR:[0m [youtube] wMRmtEWGdJE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwTOk-wF2Pm8_350.000_360.000.wav	[0;31mERROR:[0m [youtube] wTOk-wF2Pm8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwW24xSNlDDQ_30.000_40.000.wav	[0;31mERROR:[0m [youtube] wW24xSNlDDQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwY7TBVBpuy4_170.000_180.000.wav	[0;31mERROR:[0m [youtube] wY7TBVBpuy4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yw_dLpTwERfk_20.000_30.000.wav	[0;31mERROR:[0m [youtube] w_dLpTwERfk: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwbIx1QVYCA0_30.000_40.000.wav	[0;31mERROR:[0m [youtube] wbIx1QVYCA0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwbhPH9mV6Go_30.000_40.000.wav	[0;31mERROR:[0m [youtube] wbhPH9mV6Go: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwdXV3Pv0jiY_11.000_21.000.wav	[0;31mERROR:[0m [youtube] wdXV3Pv0jiY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwklpuFysPq8_130.000_140.000.wav	[0;31mERROR:[0m [youtube] wklpuFysPq8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Ywn5SijH6Yew_370.000_380.000.wav	[0;31mERROR:[0m [youtube] wn5SijH6Yew: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwpSjrQC7fUI_130.000_140.000.wav	[0;31mERROR:[0m [youtube] wpSjrQC7fUI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwsRGZecEOXY_410.000_420.000.wav	[0;31mERROR:[0m [youtube] wsRGZecEOXY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwuKGQXK53Kg_30.000_40.000.wav	[0;31mERROR:[0m [youtube] wuKGQXK53Kg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YwvBS9H1jvcw_40.000_50.000.wav	[0;31mERROR:[0m [youtube] wvBS9H1jvcw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yww8P-xivX1Q_130.000_140.000.wav	[0;31mERROR:[0m [youtube] ww8P-xivX1Q: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yx-gIWB__rIE_210.000_220.000.wav	[0;31mERROR:[0m [youtube] x-gIWB__rIE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yx1b3CpLac2M_340.000_350.000.wav	[0;31mERROR:[0m [youtube] x1b3CpLac2M: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yx1lKbKsT2nw_200.000_210.000.wav	[0;31mERROR:[0m [youtube] x1lKbKsT2nw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yx2R10c1qpUI_450.000_460.000.wav	[0;31mERROR:[0m [youtube] x2R10c1qpUI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yx6ijhqRY38s_250.000_260.000.wav	[0;31mERROR:[0m [youtube] x6ijhqRY38s: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
Yx9ixRhe0uo4_70.000_80.000.wav	[0;31mERROR:[0m [youtube] x9ixRhe0uo4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxBmG_BC1djs_140.000_150.000.wav	[0;31mERROR:[0m [youtube] xBmG_BC1djs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxM5Wvq_GYjc_490.000_500.000.wav	[0;31mERROR:[0m [youtube] xM5Wvq_GYjc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxNqghKn0VZc_490.000_500.000.wav	[0;31mERROR:[0m [youtube] xNqghKn0VZc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxOFG_1e-iPE_240.000_250.000.wav	[0;31mERROR:[0m [youtube] xOFG_1e-iPE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxQYXR559gjQ_200.000_210.000.wav	[0;31mERROR:[0m [youtube] xQYXR559gjQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxS-Mo-I51os_220.000_230.000.wav	[0;31mERROR:[0m [youtube] xS-Mo-I51os: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxSk5CwLoJ00_30.000_40.000.wav	[0;31mERROR:[0m [youtube] xSk5CwLoJ00: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxUWSHYoslPQ_90.000_100.000.wav	[0;31mERROR:[0m [youtube] xUWSHYoslPQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxWM1ZvuSEng_30.000_40.000.wav	[0;31mERROR:[0m [youtube] xWM1ZvuSEng: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YxY6UeVmRw9c_180.000_190.000.wav	[0;31mERROR:[0m [youtube] xY6UeVmRw9c: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
